Date,Address,Postcode,Price,Type,Ownership,NewBuild
2003-08-06,"6 New Century Apartments, 55 Stubbins Lane, Ramsbottom",BL0 0PP,109950,Flat,"Leasehold",No
2003-08-05,"12 Grant Mews, Ramsbottom",BL0 9AH,122500,Terraced,"Leasehold",No
2003-08-05,"8 Ripon Hall Avenue, Ramsbottom",BL0 9RE,219950,Detached,"Freehold",No
2003-08-04,"17 Smithills Hall Close, Ramsbottom",BL0 9FF,197000,Detached,"Freehold",No
2003-08-04,"49 Dundee Lane, Ramsbottom",BL0 9HL,130000,Terraced,"Freehold",No
2003-08-01,"17 Stanley Street, Ramsbottom",BL0 9JG,79500,Terraced,"Leasehold",No
2003-08-01,"31 Astley Hall Drive, Ramsbottom",BL0 9DF,130000,Detached,"Freehold",No
2003-08-01,"12A Tanners Street, Ramsbottom",BL0 9ES,81000,Flat,"Freehold",No
2003-08-01,"20 Stubbins Street, Ramsbottom",BL0 0NJ,90000,Terraced,"Freehold",No
2003-08-01,"81 Bury New Road, Ramsbottom",BL0 0BZ,153000,Semi-detached,"Leasehold",No
2003-07-31,"8 Cheshire Court, Ramsbottom",BL0 0BL,162000,Detached,"Leasehold",No
2003-07-29,"The Firs, Esk Avenue, Edenfield",BL0 0JA,305000,Detached,"Freehold",No
2003-07-27,"24 Bye Road, Ramsbottom",BL0 0HH,78000,Terraced,"Leasehold",No
2003-07-25,"35 Peel Brow, Ramsbottom",BL0 0AL,89950,Terraced,"Leasehold",No
2003-07-25,"The Bungalow, Nuttall Hall Road, Ramsbottom",BL0 0AS,204000,Detached,"Freehold",No
2003-07-25,"430 Bolton Road West, Ramsbottom",BL0 9RY,170000,Terraced,"Leasehold",No
2003-07-25,"112 Albert Street, Ramsbottom",BL0 9EA,117500,Terraced,"Leasehold",No
2003-07-23,"154 Bolton Road West, Ramsbottom",BL0 9PD,81500,Terraced,"Leasehold",No
2003-07-21,"37 Brooks Bottom Close, Ramsbottom",BL0 9YP,185000,Detached,"Freehold",No
2003-07-21,"50 Chiltern Road, Ramsbottom",BL0 9LF,124950,Semi-detached,"Leasehold",No
2003-07-21,"36 Kay Brow, Ramsbottom",BL0 9AY,75000,Terraced,"Leasehold",No
2003-07-18,"43 Oaklands Road, Edenfield",BL0 0LR,76500,Semi-detached,"Freehold",No
2003-07-18,"14 New Century Apartments, 55 Stubbins Lane, Ramsbottom",BL0 0PP,107500,Flat,"Leasehold",No
2003-07-18,"2 Rosebank, Ramsbottom",BL0 0PY,310000,Detached,"Freehold",Yes
2003-07-18,"2 Gainsborough Road, Ramsbottom",BL0 9XA,131000,Semi-detached,"Leasehold",No
2003-07-18,"15 Park Avenue, Ramsbottom",BL0 0DA,127950,Semi-detached,"Leasehold",No
2003-07-18,"438 Whalley Road, Ramsbottom",BL0 0EG,159000,Semi-detached,"Leasehold",No
2003-07-18,"9 Stanley Street, Ramsbottom",BL0 9JG,63000,Terraced,"Leasehold",No
2003-07-18,"17 Cotswold Close, Ramsbottom",BL0 9LJ,137950,Semi-detached,"Leasehold",No
2003-07-17,"30 Lansdowne Close, Ramsbottom",BL0 9WE,196950,Terraced,"Leasehold",Yes
2003-07-17,"13 Exchange Street, Edenfield",BL0 0LA,79950,Terraced,"Freehold",No
2003-07-16,"3 Linden Close, Ramsbottom",BL0 0LN,175000,Detached,"Leasehold",No
2003-07-15,"32 Market Street, Edenfield",BL0 0JN,70000,Terraced,"Leasehold",No
2003-07-11,"1 Harrison Street, Ramsbottom",BL0 0AH,59999,Terraced,"Leasehold",No
2003-07-11,"87 Longsight Road, Ramsbottom",BL0 9TA,152000,Semi-detached,"Leasehold",No
2003-07-11,"61 Lancaster Avenue, Ramsbottom",BL0 9QA,80000,Semi-detached,"Freehold",No
2003-07-11,"2 Carrwood Hey, Ramsbottom",BL0 9QT,137000,Semi-detached,"Leasehold",No
2003-07-11,"25 Stanford Hall Crescent, Ramsbottom",BL0 9FD,128500,Semi-detached,"Leasehold",No
2003-07-11,"23 Stanford Hall Crescent, Ramsbottom",BL0 9FD,129950,Detached,"Leasehold",No
2003-07-10,"8 Heatherside Road, Ramsbottom",BL0 9BX,112500,Semi-detached,"Leasehold",No
2003-07-10,"42 Market Place, Ramsbottom",BL0 9HT,125000,Flat,"Leasehold",No
2003-07-10,"43 Woodlands Road, Ramsbottom",BL0 0LP,89950,Semi-detached,"Freehold",No
2003-07-09,"9 Raylees, Ramsbottom",BL0 9HW,152000,Detached,"Freehold",No
2003-07-04,"1 Winifred Street, Ramsbottom",BL0 9JR,78000,Terraced,"Leasehold",No
2003-07-04,"13 Victoria Street, Ramsbottom",BL0 9ED,78000,Terraced,"Leasehold",No
2003-07-04,"16 Lansdowne Close, Ramsbottom",BL0 9WE,230000,Detached,"Leasehold",Yes
2003-07-04,"60 Fir Street, Ramsbottom",BL0 0BG,54750,Terraced,"Freehold",No
2003-07-02,"8 Derby Street, Ramsbottom",BL0 0AQ,88000,Terraced,"Leasehold",No
2003-06-30,"20 Lansdowne Close, Ramsbottom",BL0 9WE,209950,Detached,"Leasehold",Yes
2003-06-27,"51 Lansdowne Close, Ramsbottom",BL0 9WE,169950,Terraced,"Leasehold",Yes
2003-06-27,"22 Lansdowne Close, Ramsbottom",BL0 9WE,204950,Detached,"Leasehold",Yes
2003-06-27,"18 Lansdowne Close, Ramsbottom",BL0 9WE,299950,Detached,"Leasehold",Yes
2003-06-27,"18 Silvermere Close, Ramsbottom",BL0 9WH,119950,Terraced,"Leasehold",No
2003-06-27,"28 Whalley Road, Ramsbottom",BL0 0DE,86000,Terraced,"Leasehold",No
2003-06-27,"Flat, 84 Bridge Street, Ramsbottom",BL0 9AG,63000,Terraced,"Freehold",Yes
2003-06-23,"47 Marlborough Close, Ramsbottom",BL0 9YU,229950,Detached,"Leasehold",No
2003-06-23,"170 Whittingham Drive, Ramsbottom",BL0 9NY,239000,Detached,"Freehold",No
2003-06-23,"19 Heatherside Road, Ramsbottom",BL0 9BX,153000,Detached,"Leasehold",No
2003-06-20,"6 Albert Street, Ramsbottom",BL0 9EL,109950,Terraced,"Leasehold",No
2003-06-18,"The Mount, Plunge Road, Ramsbottom",BL0 0RB,210000,Detached,"Freehold",No
2003-06-17,"22 Rothwell Street, Ramsbottom",BL0 9DY,82950,Terraced,"Leasehold",No
2003-06-16,"49 Lansdowne Close, Ramsbottom",BL0 9WE,170950,Semi-detached,"Leasehold",Yes
2003-06-16,"45 Lansdowne Close, Ramsbottom",BL0 9WE,174950,Terraced,"Leasehold",Yes
2003-06-13,"40 Stanford Hall Crescent, Ramsbottom",BL0 9FD,99950,Semi-detached,"Leasehold",No
2003-06-13,"44 Dundee Lane, Ramsbottom",BL0 9HL,89450,Terraced,"Leasehold",No
2003-06-13,"55 Kay Brow, Ramsbottom",BL0 9AY,80000,Flat,"Leasehold",No
2003-06-13,"56 Carrwood Hey, Ramsbottom",BL0 9PN,95000,Semi-detached,"Leasehold",No
2003-06-13,"10 Croftlands, Ramsbottom",BL0 9SD,117500,Semi-detached,"Leasehold",No
2003-06-12,"7 Royal Gardens, Ramsbottom",BL0 9SB,380000,Detached,"Freehold",No
2003-06-12,"15 Stanley Street, Ramsbottom",BL0 9JG,67000,Terraced,"Leasehold",No
2003-06-12,"1 Chiltern Close, Ramsbottom",BL0 9LH,113000,Semi-detached,"Leasehold",No
2003-06-12,"66 Tanners Street, Ramsbottom",BL0 9ES,125000,Terraced,"Leasehold",No
2003-06-12,"3 North View, Ramsbottom",BL0 0NX,94000,Terraced,"Leasehold",No
2003-06-12,"8 Grant Mews, Ramsbottom",BL0 9AH,119000,Terraced,"Leasehold",No
2003-06-11,"104 Market Street, Edenfield",BL0 0JL,105000,Terraced,"Leasehold",No
2003-06-10,"2 Carnoustie Drive, Ramsbottom",BL0 9QL,235000,Detached,"Leasehold",No
2003-06-06,"178 Bolton Road West, Ramsbottom",BL0 9PE,105000,Terraced,"Freehold",No
2003-06-06,"210 Bolton Road West, Ramsbottom",BL0 9PE,118200,Terraced,"Leasehold",No
2003-06-06,"12 Derby Street, Ramsbottom",BL0 0AQ,82500,Terraced,"Leasehold",No
2003-06-06,"18 Newcombe Road, Ramsbottom",BL0 9UT,149950,Semi-detached,"Leasehold",No
2003-06-06,"47 Lansdowne Close, Ramsbottom",BL0 9WE,167950,Terraced,"Leasehold",Yes
2003-06-06,"37 Garnett Street, Ramsbottom",BL0 9JN,68500,Terraced,"Leasehold",No
2003-06-05,"10 Holt Street West, Ramsbottom",BL0 9NH,74950,Terraced,"Freehold",No
2003-06-04,"33 Peel Brow, Ramsbottom",BL0 0AL,100000,Terraced,"Leasehold",No
2003-06-03,"30 Fir Street, Ramsbottom",BL0 0BG,30500,Semi-detached,"Freehold",No
2003-05-30,"12 Garnett Street, Ramsbottom",BL0 9JW,91500,Terraced,"Leasehold",No
2003-05-30,"3 Nuttall Close, Ramsbottom",BL0 9LQ,144950,Semi-detached,"Freehold",No
2003-05-30,"15 Shilton Street, Ramsbottom",BL0 9NG,105000,Terraced,"Leasehold",No
2003-05-30,"4 York Drive, Ramsbottom",BL0 9QD,89950,Semi-detached,"Freehold",No
2003-05-29,"99 Longsight Road, Ramsbottom",BL0 9TA,125000,Semi-detached,"Leasehold",No
2003-05-29,"37 New Century Apartments, 55 Stubbins Lane, Ramsbottom",BL0 0PP,109950,Flat,"Leasehold",No
2003-05-28,"12 Marlborough Close, Ramsbottom",BL0 9YU,150000,Semi-detached,"Leasehold",No
2003-05-27,"82 Bury Road, Edenfield",BL0 0ET,69950,Terraced,"Leasehold",No
2003-05-27,"3 Bowker Street, Ramsbottom",BL0 0QQ,79950,Terraced,"Leasehold",No
2003-05-23,"43 Lansdowne Close, Ramsbottom",BL0 9WE,307500,Semi-detached,"Leasehold",Yes
2003-05-23,"91 Poplar Grove, Ramsbottom",BL0 0BE,60000,Semi-detached,"Freehold",No
2003-05-23,"75 Whalley Road, Ramsbottom",BL0 0DP,286000,Detached,"Freehold",No
2003-05-23,"48 Burnley Road, Edenfield",BL0 0HW,113000,Terraced,"Freehold",No
2003-05-22,"59 Market Street, Edenfield",BL0 0JQ,83500,Terraced,"Leasehold",No
2003-05-22,"63 Bleakholt Road, Ramsbottom",BL0 0RU,122000,Terraced,"Leasehold",No
2003-05-22,"33 Southfield Road, Ramsbottom",BL0 9ST,112000,Terraced,"Leasehold",Yes
2003-05-20,"47 Stanley Street, Ramsbottom",BL0 9JG,59950,Semi-detached,"Leasehold",No
2003-05-19,"2 Redisher Close, Ramsbottom",BL0 9RX,128000,Semi-detached,"Freehold",No
2003-05-19,"Fecit Bungalow, Fecit Lane, Ramsbottom",BL0 0RP,165795,Detached,"Freehold",No
2003-05-16,"88 Bolton Road North, Edenfield",BL0 0LT,179000,Terraced,"Freehold",No
2003-05-16,"156 Bolton Road West, Ramsbottom",BL0 9PD,97500,Terraced,"Leasehold",No
2003-05-16,"29 Lansdowne Close, Ramsbottom",BL0 9WE,164950,Semi-detached,"Leasehold",Yes
2003-05-15,"33 Lansdowne Close, Ramsbottom",BL0 9WE,169950,Semi-detached,"Leasehold",Yes
2003-05-15,"2 Marlborough Close, Ramsbottom",BL0 9YU,146000,Detached,"Leasehold",No
2003-05-15,"12 Falstone Avenue, Ramsbottom",BL0 9LX,121000,Semi-detached,"Freehold",No
2003-05-09,"50 Stanley Street, Ramsbottom",BL0 9JG,74000,Terraced,"Leasehold",No
2003-05-09,"31 Lansdowne Close, Ramsbottom",BL0 9WE,197000,Detached,"Leasehold",Yes
2003-05-09,"25 Bury New Road, Ramsbottom",BL0 0AR,187000,Terraced,"Leasehold",No
2003-05-09,"5 Hill Rise, Ramsbottom",BL0 9QS,118500,Detached,"Leasehold",No
2003-05-07,"26 Falstone Avenue, Ramsbottom",BL0 9LX,135000,Detached,"Freehold",No
2003-05-06,"180A Bolton Street, Ramsbottom",BL0 9JE,84950,Terraced,"Leasehold",No
2003-05-06,"286 Bolton Road West, Ramsbottom",BL0 9QF,79000,Terraced,"Leasehold",No
2003-05-06,"37 Holcombe Lee, Ramsbottom",BL0 9QR,119950,Semi-detached,"Leasehold",No
2003-05-06,"7 Silvermere Close, Ramsbottom",BL0 9WH,208000,Detached,"Leasehold",No
2003-05-06,"52 Marlborough Close, Ramsbottom",BL0 9YU,144950,Detached,"Leasehold",No
2003-05-02,"39 Lansdowne Close, Ramsbottom",BL0 9WE,217450,Terraced,"Leasehold",Yes
2003-05-02,"3 Alfred Street, Ramsbottom",BL0 9NZ,69450,Terraced,"Leasehold",No
2003-05-02,"79 Bury New Road, Ramsbottom",BL0 0BZ,135000,Semi-detached,"Leasehold",No
2003-05-02,"17 Crow Woods, Edenfield",BL0 0HY,107000,Terraced,"Freehold",No
2003-05-02,"26 Vale Coppice, Ramsbottom",BL0 9FJ,183570,Detached,"Freehold",No
2003-05-01,"15 Richard Street, Ramsbottom",BL0 0DZ,110000,Terraced,"Leasehold",No
2003-04-30,"124 Peel Brow, Ramsbottom",BL0 0AU,82000,Terraced,"Leasehold",No
2003-04-30,"Holly Edge, School Street, Ramsbottom",BL0 9HJ,455000,Detached,"Freehold",No
2003-04-30,"1A Dearden Fold, Edenfield",BL0 0LH,58000,Detached,"Leasehold",No
2003-04-29,"3 Ashwood Avenue, Ramsbottom",BL0 0BQ,52500,Terraced,"Freehold",No
2003-04-28,"7 Bank Street, Ramsbottom",BL0 0EA,74000,Terraced,"Leasehold",No
2003-04-25,"37 Lansdowne Close, Ramsbottom",BL0 9WE,230000,Detached,"Leasehold",Yes
2003-04-25,"57 Fernview Drive, Ramsbottom",BL0 9XG,114000,Semi-detached,"Leasehold",No
2003-04-25,"6 Knowl Close, Ramsbottom",BL0 9YY,182500,Terraced,"Freehold",No
2003-04-25,"3 Knowl Close, Ramsbottom",BL0 9YY,242500,Detached,"Freehold",No
2003-04-25,"41 George Road, Ramsbottom",BL0 9NQ,59950,Semi-detached,"Freehold",No
2003-04-25,"23 Cemetery Road, Ramsbottom",BL0 9PU,74500,Terraced,"Leasehold",No
2003-04-23,"185 Bolton Road North, Edenfield",BL0 0NA,69000,Terraced,"Freehold",No
2003-04-17,"217 Rochdale Road, Ramsbottom",BL0 0RG,82000,Terraced,"Freehold",No
2003-04-17,"9 Mayfield Close, Ramsbottom",BL0 9TL,272000,Detached,"Freehold",No
2003-04-17,"15 Aviemore Close, Ramsbottom",BL0 9WA,135000,Semi-detached,"Leasehold",No
2003-04-17,"94 Albert Street, Ramsbottom",BL0 9EA,86500,Terraced,"Leasehold",No
2003-04-16,"129 Kay Brow, Ramsbottom",BL0 9AY,80000,Terraced,"Leasehold",No
2003-04-15,"4 Derby Street, Ramsbottom",BL0 0AQ,82235,Terraced,"Leasehold",No
2003-04-14,"10 Eliza Street, Ramsbottom",BL0 0AT,80400,Terraced,"Freehold",No
2003-04-14,"276 Bolton Road North, Edenfield",BL0 0NG,77000,Terraced,"Freehold",No
2003-04-14,"65 Callender Street, Ramsbottom",BL0 9DX,146000,Terraced,"Freehold",No
2003-04-12,"14 Mayfield Road, Ramsbottom",BL0 9TB,225000,Semi-detached,"Leasehold",No
2003-04-11,"Dove Cottage, Bamford Road, Ramsbottom",BL0 0RT,249950,Detached,"Freehold",No
2003-04-11,"Lingmoor, Bleakholt Road, Ramsbottom",BL0 0RU,247500,Detached,"Freehold",No
2003-04-11,"19 Cemetery Road, Ramsbottom",BL0 9PU,60000,Terraced,"Leasehold",No
2003-04-09,"16 Church Close, Ramsbottom",BL0 9HS,96500,Terraced,"Leasehold",No
2003-04-07,"32 Strathmore Close, Ramsbottom",BL0 9YW,165000,Detached,"Leasehold",No
2003-04-07,"14A Ringwood Avenue, Ramsbottom",BL0 9PW,22500,Semi-detached,"Leasehold",No
2003-04-07,"4 Holcombe Lee, Ramsbottom",BL0 9QR,167000,Detached,"Leasehold",No
2003-04-07,"5 Spring Close, Ramsbottom",BL0 9SQ,96500,Semi-detached,"Leasehold",No
2003-04-04,"98 Bolton Road West, Ramsbottom",BL0 9PD,84950,Terraced,"Leasehold",No
2003-04-04,"54 Nuttall Lane, Ramsbottom",BL0 9JP,84950,Terraced,"Leasehold",No
2003-04-04,"90 Nuttall Lane, Ramsbottom",BL0 9JZ,92500,Semi-detached,"Leasehold",No
2003-04-04,"105 Kay Brow, Ramsbottom",BL0 9AY,72500,Flat,"Leasehold",No
2003-04-04,"167 Kay Brow, Ramsbottom",BL0 9AY,79500,Flat,"Leasehold",No
2003-04-04,"9 Eliza Street, Ramsbottom",BL0 0AT,94950,Terraced,"Leasehold",No
2003-04-03,"2 Heycrofts View, Edenfield",BL0 0HG,258500,Detached,"Freehold",No
2003-04-03,"45 George Road, Ramsbottom",BL0 9NQ,62500,Semi-detached,"Freehold",No
2003-04-02,"Lane End House, Eden Lane, Edenfield",BL0 0EB,375000,Detached,"Freehold",No
2003-04-01,"35 Callender Street, Ramsbottom",BL0 9DX,90000,Terraced,"Freehold",No
2003-03-28,"26 Tanners Street, Ramsbottom",BL0 9ES,158250,Terraced,"Leasehold",No
2003-03-28,"22 Dundee Lane, Ramsbottom",BL0 9HL,81000,Terraced,"Freehold",No
2003-03-28,"12 Church Close, Ramsbottom",BL0 9HS,99000,Terraced,"Leasehold",No
2003-03-28,"7 Peel Mount, Ramsbottom",BL0 9QU,147500,Detached,"Leasehold",No
2003-03-28,"8 Bowker Street, Ramsbottom",BL0 0QQ,103000,Terraced,"Freehold",No
2003-03-28,"109 Bury Road, Edenfield",BL0 0EN,128000,Terraced,"Leasehold",No
2003-03-28,"16 Heycrofts View, Edenfield",BL0 0HG,269950,Detached,"Leasehold",No
2003-03-28,"57 Burnley Road, Ramsbottom",BL0 0HX,193000,Terraced,"Freehold",No
2003-03-28,"1 Lansdowne Close, Ramsbottom",BL0 9WE,240000,Terraced,"Leasehold",Yes
2003-03-28,"5 Palmerston Close, Ramsbottom",BL0 9YN,169950,Detached,"Leasehold",No
2003-03-21,"2 Fern Street, Ramsbottom",BL0 0BA,94250,Terraced,"Leasehold",No
2003-03-21,"2 Beechwood Avenue, Ramsbottom",BL0 0BH,24850,Terraced,"Freehold",No
2003-03-21,"72 Whalley Road, Ramsbottom",BL0 0DE,98000,Terraced,"Leasehold",No
2003-03-21,"63 Bury Road, Edenfield",BL0 0EN,95000,Terraced,"Leasehold",No
2003-03-21,"385 Whalley Road, Ramsbottom",BL0 0ER,118000,Terraced,"Leasehold",No
2003-03-17,"438 Whalley Road, Ramsbottom",BL0 0EG,115000,Semi-detached,"Leasehold",No
2003-03-17,"6 Cleveland Close, Ramsbottom",BL0 9FH,180000,Detached,"Leasehold",No
2003-03-17,"34 Cheviot Close, Ramsbottom",BL0 9LL,135500,Detached,"Leasehold",No
2003-03-17,"5 Robert Street, Ramsbottom",BL0 0NQ,105000,Terraced,"Freehold",No
2003-03-13,"306 Bolton Road West, Ramsbottom",BL0 9QF,129000,Terraced,"Leasehold",No
2003-03-10,"8 Carnoustie Drive, Ramsbottom",BL0 9QL,210000,Detached,"Leasehold",No
2003-03-07,"15 Cliff Mount, Ramsbottom",BL0 9EP,97000,Terraced,"Leasehold",No
2003-03-06,"1 Elm Street, Ramsbottom",BL0 0JU,236000,Detached,"Freehold",No
2003-03-03,"41 Fir Street, Ramsbottom",BL0 0BG,38868,Semi-detached,"Freehold",No
2003-03-03,"41 Bolton Road West, Ramsbottom",BL0 9NU,162950,Terraced,"Leasehold",Yes
2003-02-28,"55 Hillside Road, Ramsbottom",BL0 9NJ,25300,Terraced,"Freehold",No
2003-02-28,"8 East View, Ramsbottom",BL0 0NW,70000,Terraced,"Freehold",No
2003-02-28,"89 Chatterton Road, Ramsbottom",BL0 0PQ,80000,Terraced,"Leasehold",No
2003-02-28,"11 Park Avenue, Ramsbottom",BL0 0DA,135000,Semi-detached,"Leasehold",No
2003-02-28,"157 Whalley Road, Ramsbottom",BL0 0DG,119950,Terraced,"Freehold",No
2003-02-28,"390 Whalley Road, Ramsbottom",BL0 0EG,137000,Terraced,"Leasehold",No
2003-02-28,"108 Market Street, Edenfield",BL0 0JL,99000,Terraced,"Freehold",No
2003-02-28,"44 Heath Avenue, Ramsbottom",BL0 9UN,106500,Semi-detached,"Leasehold",No
2003-02-26,"12 Spring Street, Ramsbottom",BL0 9JQ,74450,Terraced,"Leasehold",No
2003-02-24,"37 Astley Hall Drive, Ramsbottom",BL0 9DF,131000,Detached,"Freehold",No
2003-02-21,"86 Bolton Road West, Ramsbottom",BL0 9ND,77000,Terraced,"Leasehold",No
2003-02-20,"10 New Century Apartments, 55 Stubbins Lane, Ramsbottom",BL0 0PP,80000,Flat,"Leasehold",No
2003-02-19,"10 New Century Apartments, 55 Stubbins Lane, Ramsbottom",BL0 0PP,84995,Flat,"Leasehold",Yes
2003-02-18,"16 Rostron Road, Ramsbottom",BL0 9EE,157000,Terraced,"Leasehold",No
2003-02-14,"7 Heatherside Road, Ramsbottom",BL0 9BX,280000,Detached,"Freehold",No
2003-02-14,"47 Bleakholt Road, Ramsbottom",BL0 0RU,130000,Terraced,"Leasehold",No
2003-02-14,"41 Lancaster Avenue, Ramsbottom",BL0 9QA,87000,Semi-detached,"Freehold",No
2003-02-14,"73 Longsight Road, Ramsbottom",BL0 9TA,87450,Terraced,"Leasehold",No
2003-02-14,"158A Summerseat Lane, Ramsbottom",BL0 9TT,177000,Detached,"Leasehold",No
2003-02-14,"42 Bolton Road West, Ramsbottom",BL0 9ND,76500,Terraced,"Leasehold",No
2003-02-14,"33 Peel Brow, Ramsbottom",BL0 0AL,98000,Terraced,"Leasehold",No
2003-02-13,"2 The Drive, Ramsbottom",BL0 0LE,85000,Semi-detached,"Freehold",No
2003-02-12,"19 New Century Apartments, 55 Stubbins Lane, Ramsbottom",BL0 0PP,104950,Flat,"Leasehold",No
2003-02-07,"6 Wilds Place, Ramsbottom",BL0 9JU,93000,Terraced,"Freehold",No
2003-02-06,"180 Bolton Street, Ramsbottom",BL0 9JE,79000,Terraced,"Leasehold",No
2003-02-06,"40 Whalley Road, Ramsbottom",BL0 0DE,95500,Terraced,"Leasehold",No
2003-02-06,"8 Silver Street, Ramsbottom",BL0 9BJ,89500,Terraced,"Leasehold",No
2003-02-03,"28 Rostron Road, Ramsbottom",BL0 9EE,58000,Terraced,"Leasehold",No
2003-01-31,"24 Stanford Hall Crescent, Ramsbottom",BL0 9FD,112950,Semi-detached,"Leasehold",No
2003-01-31,"19 Dundee Lane, Ramsbottom",BL0 9HL,86000,Terraced,"Leasehold",No
2003-01-31,"2 Dale Street, Ramsbottom",BL0 0NF,62950,Terraced,"Leasehold",No
2003-01-31,"4 Springfield Road, Ramsbottom",BL0 9SU,115000,Semi-detached,"Leasehold",No
2003-01-31,"6 Aviemore Close, Ramsbottom",BL0 9WA,250000,Detached,"Leasehold",No
2003-01-24,"21 Fir Street, Ramsbottom",BL0 0BJ,71000,Terraced,"Leasehold",No
2003-01-24,"11 Cemetery Road, Ramsbottom",BL0 9PU,75000,Terraced,"Leasehold",No
2003-01-24,"10 Wilds Place, Ramsbottom",BL0 9JU,95500,Semi-detached,"Freehold",No
2003-01-23,"63 Ramsbottom Lane, Ramsbottom",BL0 9BU,79500,Terraced,"Leasehold",No
2003-01-23,"11 New Century Apartments, 55 Stubbins Lane, Ramsbottom",BL0 0PP,91995,Flat,"Leasehold",Yes
2003-01-21,"9 New Century Apartments, 55 Stubbins Lane, Ramsbottom",BL0 0PP,84995,Flat,"Leasehold",Yes
2003-01-20,"12 Oak Avenue, Ramsbottom",BL0 9UY,214950,Detached,"Leasehold",No
2003-01-17,"8 New Century Apartments, 55 Stubbins Lane, Ramsbottom",BL0 0PP,88995,Flat,"Leasehold",Yes
2003-01-17,"7 New Century Apartments, 55 Stubbins Lane, Ramsbottom",BL0 0PP,89995,Flat,"Leasehold",Yes
2003-01-17,"97 Fir Street, Ramsbottom",BL0 0BG,55000,Terraced,"Freehold",No
2003-01-17,"12 Holt Street West, Ramsbottom",BL0 9NH,66000,Terraced,"Freehold",No
2003-01-17,"67 Bolton Road West, Ramsbottom",BL0 9NU,83000,Terraced,"Leasehold",No
2003-01-17,"18 St Pauls Street, Ramsbottom",BL0 9BW,67950,Terraced,"Leasehold",No
2003-01-17,"6 Chester Drive, Ramsbottom",BL0 9PZ,99950,Semi-detached,"Freehold",No
2003-01-15,"10 Silvermere Close, Ramsbottom",BL0 9WH,190000,Detached,"Leasehold",Yes
2003-01-14,"6 Silvermere Close, Ramsbottom",BL0 9WH,199000,Detached,"Leasehold",Yes
2003-01-13,"29 New Century Apartments, 55 Stubbins Lane, Ramsbottom",BL0 0PP,95000,Flat,"Leasehold",No
2003-01-10,"25 Square Street, Ramsbottom",BL0 9BE,65000,Terraced,"Leasehold",No
2002-12-24,"41 Eliza Street, Ramsbottom",BL0 0AT,76000,Terraced,"Leasehold",No
2002-12-20,"59 Whalley Road, Ramsbottom",BL0 0DP,89950,Terraced,"Leasehold",No
2002-12-20,"26 Bye Road, Ramsbottom",BL0 0HH,74950,Terraced,"Leasehold",No
2002-12-20,"52 Kendal Road West, Ramsbottom",BL0 9SY,167950,Semi-detached,"Leasehold",No
2002-12-20,"12 Gainsborough Road, Ramsbottom",BL0 9XA,97000,Semi-detached,"Leasehold",No
2002-12-20,"13 Butler Street, Ramsbottom",BL0 9PG,60000,Terraced,"Leasehold",No
2002-12-20,"14 Hazel Street, Ramsbottom",BL0 9PT,55000,Terraced,"Leasehold",No
2002-12-20,"10 Hazel Street, Ramsbottom",BL0 9PT,73500,Terraced,"Leasehold",No
2002-12-20,"2 Bowker Street, Ramsbottom",BL0 0QQ,58000,Terraced,"Leasehold",No
2002-12-19,"8 Silvermere Close, Ramsbottom",BL0 9WH,184000,Detached,"Leasehold",Yes
2002-12-19,"82 Bury Road, Edenfield",BL0 0ET,73000,Terraced,"Leasehold",No
2002-12-18,"2 Silvermere Close, Ramsbottom",BL0 9WH,220000,Detached,"Leasehold",Yes
2002-12-18,"41 Crow Lane, Ramsbottom",BL0 9BR,78500,Terraced,"Freehold",No
2002-12-18,"5 New Century Apartments, 55 Stubbins Lane, Ramsbottom",BL0 0PP,83995,Flat,"Leasehold",Yes
2002-12-18,"26 New Century Apartments, 55 Stubbins Lane, Ramsbottom",BL0 0PP,91995,Flat,"Leasehold",Yes
2002-12-17,"3 New Century Apartments, 55 Stubbins Lane, Ramsbottom",BL0 0PP,86995,Flat,"Leasehold",Yes
2002-12-17,"Flat Above, 45 Bridge Street, Ramsbottom",BL0 9AD,50000,Flat,"Leasehold",No
2002-12-17,"6 Haworth Avenue, Ramsbottom",BL0 9UX,110000,Semi-detached,"Leasehold",No
2002-12-17,"4 Silvermere Close, Ramsbottom",BL0 9WH,192950,Detached,"Leasehold",Yes
2002-12-16,"1 Linden Close, Ramsbottom",BL0 0LN,140000,Detached,"Leasehold",No
2002-12-16,"1 Mount Street, Ramsbottom",BL0 9EU,78000,Terraced,"Leasehold",No
2002-12-13,"97 Victoria Street, Ramsbottom",BL0 9EB,85950,Terraced,"Leasehold",No
2002-12-13,"6 Acre Close, Ramsbottom",BL0 0JY,150000,Detached,"Leasehold",No
2002-12-13,"172 Bolton Road West, Ramsbottom",BL0 9PE,60000,Terraced,"Freehold",No
2002-12-13,"11 Stanley Street, Ramsbottom",BL0 9JG,63000,Terraced,"Freehold",No
2002-12-12,"19 Park Road, Ramsbottom",BL0 9RZ,115000,Terraced,"Freehold",No
2002-12-12,"6 New Century Apartments, 55 Stubbins Lane, Ramsbottom",BL0 0PP,85000,Flat,"Leasehold",Yes
2002-12-12,"4 New Century Apartments, 55 Stubbins Lane, Ramsbottom",BL0 0PP,86995,Flat,"Leasehold",Yes
